# xrslam-regression report v2
M allow_unpaced 0
M build_dir /tmp/xrreg/post_off
M config_from_string 0
M host KaidongdeMacBook-Pro.local
M lib /tmp/xrreg/post_off/xrslam-interface/libxrslam.dylib
M lib_sha256 65ddc3231d9fd217be3249c083702f66e8fee6bfa1f16f3092e077e7536a2ebb
M lib_threading 0
M lib_version xrslam v0.5.0
M max_frames 160
M opt_inspection 1
M opt_lowlatency 0
M opt_threading 0
M pace 0
M python 3.14.7
M sensor_config sensor.yaml
M seq synth://
M settle_ms 0.0
M slam_config slam.yaml
M src_source synth
M src_synth_accel_bias (0.0, 0.0, 0.0)
M src_synth_accel_noise 0
M src_synth_bg_high 78
M src_synth_bg_low 40
M src_synth_blob_peak 240
M src_synth_blob_radius 3
M src_synth_blob_sigma 1.25
M src_synth_cam_rate 20
M src_synth_cx 376
M src_synth_cy 240
M src_synth_duration 12
M src_synth_fx 460
M src_synth_fy 460
M src_synth_gyro_bias (0.0, 0.0, 0.0)
M src_synth_gyro_noise 0
M src_synth_height 480
M src_synth_imu_rate 200
M src_synth_imu_scale 1
M src_synth_imu_seed 12345
M src_synth_num_landmarks 400
M src_synth_seed 20260823
M src_synth_t0 100
M src_synth_width 752
M tag run#0
M tool pw_tools/regression
M wall_start 1787425054.352
C idx frame_ts pose_ts state landmarks fusion_total qx qy qz qw tx ty tz push_rc lm_rc ms det_kp trk_kp inl_kp mapped_lm lm_published lm_usable core_seq core_imu degen settled
F 141 107.075000000 107.075000000 1 0 164 -0.674598 -0.007515 0.062872 0.735464 -0.275075 -0.030070 -0.093343 0 0 0.017 176 173 175 143 0 0 141 10 0 1
F 142 107.125000000 107.125000000 1 0 164 -0.674491 -0.008595 0.063615 0.735487 -0.241441 -0.032606 -0.084171 0 0 0.017 174 171 176 139 0 0 142 10 0 1
F 143 107.175000000 107.175000000 1 0 164 -0.674556 -0.009705 0.063951 0.735384 -0.206698 -0.035194 -0.075177 0 0 0.016 175 171 174 137 0 0 143 10 0 1
F 144 107.225000000 107.225000000 1 0 171 -0.674795 -0.010840 0.063881 0.735156 -0.170979 -0.037823 -0.066376 0 0 0.017 177 172 175 137 0 0 144 10 0 1
F 145 107.275000000 107.275000000 1 0 171 -0.675081 -0.011880 0.063302 0.734927 -0.135144 -0.042573 -0.059359 0 0 0.016 173 169 177 137 0 0 145 10 0 1
F 146 107.325000000 107.325000000 1 0 171 -0.675654 -0.013044 0.062436 0.734454 -0.097872 -0.045456 -0.051036 0 0 0.017 170 169 173 133 0 0 146 10 0 1
F 147 107.375000000 107.375000000 1 0 171 -0.676393 -0.014216 0.061187 0.733858 -0.060045 -0.048360 -0.042952 0 0 0.016 170 161 170 128 0 0 147 10 0 1
F 148 107.425000000 107.425000000 1 0 170 -0.677292 -0.015386 0.059565 0.733137 -0.021810 -0.051274 -0.035123 0 0 0.016 169 165 170 128 0 0 148 10 0 1
F 149 107.475000000 107.475000000 1 0 170 -0.678284 -0.016512 0.057659 0.732348 0.017359 -0.054461 -0.027784 0 0 0.016 169 164 169 134 0 0 149 10 0 1
F 150 107.525000000 107.525000000 1 0 170 -0.679485 -0.017637 0.055333 0.731388 0.056010 -0.057406 -0.020475 0 0 0.017 170 165 169 133 0 0 150 10 0 1
F 151 107.575000000 107.575000000 1 0 170 -0.680828 -0.018729 0.052684 0.730306 0.094630 -0.060333 -0.013453 0 0 0.016 172 168 170 132 0 0 151 10 0 1
F 152 107.625000000 107.625000000 1 0 174 -0.682307 -0.019775 0.049733 0.729104 0.133068 -0.063230 -0.006729 0 0 0.020 167 163 172 132 0 0 152 10 0 1
F 153 107.675000000 107.675000000 1 0 174 -0.683936 -0.020649 0.046533 0.727763 0.171313 -0.062870 0.001568 0 0 0.021 165 161 167 132 0 0 153 10 0 1
F 154 107.725000000 107.725000000 1 0 174 -0.685660 -0.021552 0.043041 0.726329 0.209014 -0.065497 0.007750 0 0 0.016 172 163 165 131 0 0 154 10 0 1
F 155 107.775000000 107.775000000 1 0 174 -0.687494 -0.022369 0.039318 0.724780 0.246103 -0.068058 0.013604 0 0 0.020 174 166 172 128 0 0 155 10 0 1
F 156 107.825000000 107.825000000 1 0 176 -0.689427 -0.023085 0.035390 0.723121 0.282437 -0.070542 0.019120 0 0 0.016 174 168 174 128 0 0 156 10 0 1
F 157 107.875000000 107.875000000 1 0 176 -0.691598 -0.023370 0.030886 0.721243 0.311925 -0.064985 0.027513 0 0 0.017 174 168 174 136 0 0 157 10 0 1
F 158 107.925000000 107.925000000 1 0 176 -0.693701 -0.023829 0.026623 0.719376 0.346224 -0.066858 0.032433 0 0 0.016 171 163 174 127 0 0 158 10 0 1
F 159 107.975000000 107.975000000 1 0 176 -0.695873 -0.024144 0.022237 0.717414 0.379364 -0.068616 0.036989 0 0 0.016 174 164 171 121 0 0 159 10 0 1
S ate_se3_max 0.034155
S ate_se3_n 123
S ate_se3_rmse 0.021191
S ate_sim3_max 0.044895
S ate_sim3_n 123
S ate_sim3_rmse 0.016115
S ate_sim3_scale 1.033433
S first_track_idx 37
S frame_dt_max 0.050000
S frame_dt_med 0.050000
S frame_dt_min 0.050000
S frame_ms_max 0.057
S frame_ms_med 0.017
S h_accel_rejected 0
S h_bias_channel_populated 0
S h_core_frame_seq 160
S h_core_imu_starved_frames 0
S h_domain_mismatch_events 0
S h_frames_run 160
S h_frames_with_zero_imu 0
S h_gyro_rejected 0
S h_image_accepted 160
S h_image_rejected 0
S h_inspection_compiled_out 0
S h_max_abs_cam_imu_delta 0.050000
S h_reject_bad_arg 0
S h_reject_non_finite_ts 0
S h_reject_non_monotonic_ts 0
S h_shadow_overflow_drops 0
S imu_dt_max 0.005000
S imu_dt_med 0.005000
S imu_ts_nonmono 0
S inl_kp_max 190
S inl_kp_med 174
S lm_rc_hist OK:160
S mapped_lm_max 158
S mapped_lm_med 143
S n_degenerate_pose 37
S n_frames 160
S n_imu 1606
S n_tracked 123
S n_unsettled 0
S pose_lag_max_ms 0.000
S pose_lag_med_ms 0.000
S pose_lag_min_ms 0.000
S pose_ts_regress 0
S pose_ts_repeat 0
S push_fail_img 0
S push_fail_imu 0
S state_INIT 36
S state_TRACK 124
S trk_kp_max 185
S trk_kp_med 169
S wall_s 1.848
