# xrslam-regression report v2
M allow_unpaced 0
M build_dir /tmp/xrreg/post_mobile
M config_from_string 1
M host KaidongdeMacBook-Pro.local
M lib /tmp/xrreg/post_mobile/xrslam-interface/libxrslam.dylib
M lib_sha256 33c6601fbbb1246f041968383fba2fb4caae4b80b3a3802b1cf1a04189d7f656
M lib_threading 1
M lib_version xrslam v0.5.0
M max_frames 160
M opt_inspection 1
M opt_lowlatency 1
M opt_threading 1
M pace 1
M python 3.14.7
M sensor_config sensor.yaml
M seq synth://
M settle_ms 200.0
M slam_config slam.yaml
M src_source synth
M src_synth_accel_bias (0.0, 0.0, 0.0)
M src_synth_accel_noise 0
M src_synth_bg_high 78
M src_synth_bg_low 40
M src_synth_blob_peak 240
M src_synth_blob_radius 3
M src_synth_blob_sigma 1.25
M src_synth_cam_rate 20
M src_synth_cx 376
M src_synth_cy 240
M src_synth_duration 12
M src_synth_fx 460
M src_synth_fy 460
M src_synth_gyro_bias (0.0, 0.0, 0.0)
M src_synth_gyro_noise 0
M src_synth_height 480
M src_synth_imu_rate 200
M src_synth_imu_scale 1
M src_synth_imu_seed 12345
M src_synth_num_landmarks 400
M src_synth_seed 20260823
M src_synth_t0 100
M src_synth_width 752
M tag run#3
M tool pw_tools/regression
M wall_start 1787425089.745
C idx frame_ts pose_ts state landmarks fusion_total qx qy qz qw tx ty tz push_rc lm_rc ms det_kp trk_kp inl_kp mapped_lm lm_published lm_usable core_seq core_imu degen settled
F 141 107.075000000 107.075000000 1 0 223 -0.674376 -0.007262 0.062264 0.735722 -0.289344 -0.031481 -0.099304 0 0 0.775 176 173 175 168 0 0 141 10 0 1
F 142 107.125000000 107.125000000 1 0 223 -0.674346 -0.008428 0.063067 0.735669 -0.253961 -0.034788 -0.088756 0 0 0.773 174 171 176 168 0 0 142 10 0 1
F 143 107.175000000 107.175000000 1 0 226 -0.674425 -0.009603 0.063419 0.735552 -0.218497 -0.037224 -0.079435 0 0 200.603 175 171 174 175 0 0 143 10 0 0
F 144 107.225000000 107.225000000 1 0 226 -0.674592 -0.010469 0.063228 0.735403 -0.184776 -0.039597 -0.073163 0 0 0.784 177 172 175 175 0 0 144 10 0 1
F 145 107.275000000 107.275000000 1 0 226 -0.675010 -0.011575 0.062642 0.735053 -0.150371 -0.041177 -0.064506 0 0 0.782 173 169 177 175 0 0 145 10 0 1
F 146 107.325000000 107.325000000 1 0 226 -0.675593 -0.012726 0.061746 0.734575 -0.114029 -0.043651 -0.056053 0 0 0.789 170 169 173 175 0 0 146 10 0 1
F 147 107.375000000 107.375000000 1 0 226 -0.676323 -0.013787 0.060350 0.733999 -0.078952 -0.045706 -0.048358 0 0 0.777 170 161 170 175 0 0 147 10 0 1
F 148 107.425000000 107.425000000 1 0 228 -0.677250 -0.015010 0.058732 0.733252 -0.040480 -0.048482 -0.040010 0 0 200.211 169 165 170 176 0 0 148 10 0 0
F 149 107.475000000 107.475000000 1 0 228 -0.678164 -0.015852 0.056442 0.732568 -0.006918 -0.049333 -0.037374 0 0 0.785 169 164 169 176 0 0 149 10 0 1
F 150 107.525000000 107.525000000 1 0 228 -0.679383 -0.016969 0.054103 0.731590 0.030715 -0.051745 -0.029779 0 0 0.799 170 165 169 176 0 0 150 10 0 1
F 151 107.575000000 107.575000000 1 0 228 -0.680685 -0.017923 0.051332 0.730556 0.066454 -0.054109 -0.023455 0 0 0.776 172 168 170 176 0 0 151 10 0 1
F 152 107.625000000 107.625000000 1 0 228 -0.682194 -0.018982 0.048354 0.729324 0.104031 -0.056450 -0.016268 0 0 0.776 167 163 172 176 0 0 152 10 0 1
F 153 107.675000000 107.675000000 1 0 217 -0.683776 -0.019922 0.045083 0.728026 0.140756 -0.058573 -0.010196 0 0 200.456 165 161 167 177 0 0 153 10 0 0
F 154 107.725000000 107.725000000 1 0 217 -0.685538 -0.020777 0.041524 0.726555 0.175579 -0.060010 -0.004250 0 0 0.784 172 163 165 177 0 0 154 10 0 1
F 155 107.775000000 107.775000000 1 0 218 -0.687367 -0.021436 0.037669 0.725016 0.208724 -0.061782 0.001211 0 0 0.780 174 166 172 174 0 0 155 10 0 1
F 156 107.825000000 107.825000000 1 0 218 -0.689247 -0.021813 0.033526 0.723422 0.239424 -0.063448 0.005992 0 0 0.775 174 167 174 174 0 0 156 10 0 1
F 157 107.875000000 107.875000000 1 0 218 -0.691191 -0.022295 0.029328 0.721732 0.271799 -0.066343 0.009594 0 0 0.772 175 169 174 174 0 0 157 10 0 1
F 158 107.925000000 107.925000000 1 0 199 -0.693317 -0.022774 0.025113 0.719835 0.305183 -0.067824 0.014480 0 0 200.179 171 163 175 168 0 0 158 10 0 0
F 159 107.975000000 107.975000000 1 0 199 -0.695711 -0.023715 0.021406 0.717611 0.359948 -0.066949 0.026950 0 0 0.787 174 164 171 168 0 0 159 10 0 1
S ate_se3_max 0.182317
S ate_se3_n 117
S ate_se3_rmse 0.042982
S ate_sim3_max 0.157524
S ate_sim3_n 117
S ate_sim3_rmse 0.035580
S ate_sim3_scale 1.060174
S first_track_idx 43
S frame_dt_max 0.050000
S frame_dt_med 0.050000
S frame_dt_min 0.050000
S frame_ms_max 200.782
S frame_ms_med 0.784
S h_accel_rejected 0
S h_bias_channel_populated 0
S h_core_frame_seq 159
S h_core_imu_starved_frames 0
S h_domain_mismatch_events 0
S h_frames_run 160
S h_frames_with_zero_imu 0
S h_gyro_rejected 0
S h_image_accepted 160
S h_image_rejected 0
S h_inspection_compiled_out 0
S h_max_abs_cam_imu_delta 0.050000
S h_reject_bad_arg 0
S h_reject_non_finite_ts 0
S h_reject_non_monotonic_ts 0
S h_shadow_overflow_drops 0
S imu_dt_max 0.005000
S imu_dt_med 0.005000
S imu_ts_nonmono 0
S inl_kp_max 190
S inl_kp_med 174
S lm_rc_hist OK:160
S mapped_lm_max 177
S mapped_lm_med 159
S n_degenerate_pose 43
S n_frames 160
S n_imu 1606
S n_tracked 117
S n_unsettled 34
S pose_lag_max_ms 0.000
S pose_lag_med_ms 0.000
S pose_lag_min_ms 0.000
S pose_ts_regress 0
S pose_ts_repeat 0
S push_fail_img 0
S push_fail_imu 0
S state_INIT 42
S state_TRACK 118
S trk_kp_max 185
S trk_kp_med 170
S wall_s 8.170
