# xrslam-regression report v2
M allow_unpaced 0
M build_dir /tmp/xrreg/post_mobile
M config_from_string 1
M host KaidongdeMacBook-Pro.local
M lib /tmp/xrreg/post_mobile/xrslam-interface/libxrslam.dylib
M lib_sha256 33c6601fbbb1246f041968383fba2fb4caae4b80b3a3802b1cf1a04189d7f656
M lib_threading 1
M lib_version xrslam v0.5.0
M max_frames 160
M opt_inspection 1
M opt_lowlatency 1
M opt_threading 1
M pace 1
M python 3.14.7
M sensor_config sensor.yaml
M seq synth://
M settle_ms 200.0
M slam_config slam.yaml
M src_source synth
M src_synth_accel_bias (0.0, 0.0, 0.0)
M src_synth_accel_noise 0
M src_synth_bg_high 78
M src_synth_bg_low 40
M src_synth_blob_peak 240
M src_synth_blob_radius 3
M src_synth_blob_sigma 1.25
M src_synth_cam_rate 20
M src_synth_cx 376
M src_synth_cy 240
M src_synth_duration 12
M src_synth_fx 460
M src_synth_fy 460
M src_synth_gyro_bias (0.0, 0.0, 0.0)
M src_synth_gyro_noise 0
M src_synth_height 480
M src_synth_imu_rate 200
M src_synth_imu_scale 1
M src_synth_imu_seed 12345
M src_synth_num_landmarks 400
M src_synth_seed 20260823
M src_synth_t0 100
M src_synth_width 752
M tag run#4
M tool pw_tools/regression
M wall_start 1787425098.129
C idx frame_ts pose_ts state landmarks fusion_total qx qy qz qw tx ty tz push_rc lm_rc ms det_kp trk_kp inl_kp mapped_lm lm_published lm_usable core_seq core_imu degen settled
F 141 107.075000000 107.075000000 1 0 221 -0.674428 -0.007310 0.062329 0.735668 -0.289003 -0.030951 -0.098205 0 0 0.776 176 172 175 160 0 0 141 10 0 1
F 142 107.125000000 107.125000000 1 0 221 -0.674400 -0.008521 0.063199 0.735607 -0.252418 -0.034576 -0.087567 0 0 0.775 174 171 176 160 0 0 142 10 0 1
F 143 107.175000000 107.175000000 1 0 227 -0.674467 -0.009686 0.063543 0.735502 -0.217096 -0.036866 -0.078496 0 0 200.101 175 171 174 177 0 0 143 10 0 0
F 144 107.225000000 107.225000000 1 0 227 -0.674615 -0.010564 0.063299 0.735375 -0.183526 -0.039639 -0.072371 0 0 0.784 177 172 175 177 0 0 144 10 0 1
F 145 107.275000000 107.275000000 1 0 227 -0.675039 -0.011662 0.062712 0.735020 -0.149181 -0.041169 -0.063555 0 0 1.530 173 169 177 177 0 0 145 10 0 1
F 146 107.325000000 107.325000000 1 0 227 -0.675621 -0.012803 0.061807 0.734542 -0.113034 -0.043589 -0.055107 0 0 0.779 170 169 173 177 0 0 146 10 0 1
F 147 107.375000000 107.375000000 1 0 227 -0.676341 -0.013854 0.060422 0.733976 -0.077932 -0.045550 -0.047579 0 0 0.778 170 161 170 177 0 0 147 10 0 1
F 148 107.425000000 107.425000000 1 0 226 -0.677257 -0.015066 0.058799 0.733239 -0.039651 -0.048259 -0.039418 0 0 200.325 169 165 170 176 0 0 148 10 0 0
F 149 107.475000000 107.475000000 1 0 226 -0.678190 -0.015960 0.056603 0.732529 -0.004996 -0.050330 -0.035676 0 0 0.783 169 164 169 176 0 0 149 10 0 1
F 150 107.525000000 107.525000000 1 0 226 -0.679409 -0.017091 0.054275 0.731550 0.033084 -0.052823 -0.027987 0 0 0.777 170 165 169 176 0 0 150 10 0 1
F 151 107.575000000 107.575000000 1 0 226 -0.680718 -0.018050 0.051503 0.730510 0.069002 -0.055208 -0.021483 0 0 0.813 172 168 170 176 0 0 151 10 0 1
F 152 107.625000000 107.625000000 1 0 226 -0.682230 -0.019126 0.048542 0.729274 0.107129 -0.057539 -0.014176 0 0 0.779 167 163 172 176 0 0 152 10 0 1
F 153 107.675000000 107.675000000 1 0 220 -0.683817 -0.020107 0.045269 0.727970 0.144223 -0.059879 -0.007994 0 0 200.157 165 161 167 181 0 0 153 10 0 0
F 154 107.725000000 107.725000000 1 0 220 -0.685545 -0.020822 0.041591 0.726543 0.177179 -0.060165 -0.004102 0 0 0.782 172 163 165 181 0 0 154 10 0 1
F 155 107.775000000 107.775000000 1 0 220 -0.687367 -0.021445 0.037714 0.725014 0.209897 -0.061975 0.001237 0 0 0.778 174 166 172 181 0 0 155 10 0 1
F 156 107.825000000 107.825000000 1 0 222 -0.689262 -0.022099 0.033760 0.723387 0.244022 -0.063951 0.005977 0 0 0.777 174 167 174 177 0 0 156 10 0 1
F 157 107.875000000 107.875000000 1 0 222 -0.691194 -0.022609 0.029513 0.721712 0.275309 -0.066872 0.009172 0 0 0.774 175 169 174 177 0 0 157 10 0 1
F 158 107.925000000 107.925000000 1 0 205 -0.693327 -0.023046 0.025263 0.719812 0.308429 -0.068044 0.014376 0 0 200.052 170 162 175 171 0 0 158 10 0 0
F 159 107.975000000 107.975000000 1 0 205 -0.695591 -0.023402 0.021131 0.717746 0.355924 -0.068610 0.025689 0 0 0.788 174 164 170 171 0 0 159 10 0 1
S ate_se3_max 0.035346
S ate_se3_n 118
S ate_se3_rmse 0.019685
S ate_sim3_max 0.032810
S ate_sim3_n 118
S ate_sim3_rmse 0.012956
S ate_sim3_scale 1.036088
S first_track_idx 42
S frame_dt_max 0.050000
S frame_dt_med 0.050000
S frame_dt_min 0.050000
S frame_ms_max 200.800
S frame_ms_med 0.781
S h_accel_rejected 0
S h_bias_channel_populated 0
S h_core_frame_seq 159
S h_core_imu_starved_frames 0
S h_domain_mismatch_events 0
S h_frames_run 160
S h_frames_with_zero_imu 0
S h_gyro_rejected 0
S h_image_accepted 160
S h_image_rejected 0
S h_inspection_compiled_out 0
S h_max_abs_cam_imu_delta 0.050000
S h_reject_bad_arg 0
S h_reject_non_finite_ts 0
S h_reject_non_monotonic_ts 0
S h_shadow_overflow_drops 0
S imu_dt_max 0.005000
S imu_dt_med 0.005000
S imu_ts_nonmono 0
S inl_kp_max 190
S inl_kp_med 174
S lm_rc_hist OK:160
S mapped_lm_max 181
S mapped_lm_med 160
S n_degenerate_pose 42
S n_frames 160
S n_imu 1606
S n_tracked 118
S n_unsettled 34
S pose_lag_max_ms 0.000
S pose_lag_med_ms 0.000
S pose_lag_min_ms 0.000
S pose_ts_regress 0
S pose_ts_repeat 0
S push_fail_img 0
S push_fail_imu 0
S state_INIT 41
S state_TRACK 119
S trk_kp_max 185
S trk_kp_med 170
S wall_s 8.145
