# xrslam-regression report v2
M allow_unpaced 0
M build_dir /tmp/xrreg/post_mobile
M config_from_string 1
M host KaidongdeMacBook-Pro.local
M lib /tmp/xrreg/post_mobile/xrslam-interface/libxrslam.dylib
M lib_sha256 33c6601fbbb1246f041968383fba2fb4caae4b80b3a3802b1cf1a04189d7f656
M lib_threading 1
M lib_version xrslam v0.5.0
M max_frames 160
M opt_inspection 1
M opt_lowlatency 1
M opt_threading 1
M pace 1
M python 3.14.7
M sensor_config sensor.yaml
M seq synth://
M settle_ms 200.0
M slam_config slam.yaml
M src_source synth
M src_synth_accel_bias (0.0, 0.0, 0.0)
M src_synth_accel_noise 0
M src_synth_bg_high 78
M src_synth_bg_low 40
M src_synth_blob_peak 240
M src_synth_blob_radius 3
M src_synth_blob_sigma 1.25
M src_synth_cam_rate 20
M src_synth_cx 376
M src_synth_cy 240
M src_synth_duration 12
M src_synth_fx 460
M src_synth_fy 460
M src_synth_gyro_bias (0.0, 0.0, 0.0)
M src_synth_gyro_noise 0
M src_synth_height 480
M src_synth_imu_rate 200
M src_synth_imu_scale 1
M src_synth_imu_seed 12345
M src_synth_num_landmarks 400
M src_synth_seed 20260823
M src_synth_t0 100
M src_synth_width 752
M tag run#1
M tool pw_tools/regression
M wall_start 1787425073.034
C idx frame_ts pose_ts state landmarks fusion_total qx qy qz qw tx ty tz push_rc lm_rc ms det_kp trk_kp inl_kp mapped_lm lm_published lm_usable core_seq core_imu degen settled
F 141 107.075000000 107.075000000 1 0 230 -0.674415 -0.007325 0.062335 0.735680 -0.288919 -0.031234 -0.098463 0 0 200.261 176 172 175 173 0 0 141 10 0 0
F 142 107.125000000 107.125000000 1 0 230 -0.674435 -0.008408 0.063108 0.735584 -0.252607 -0.035257 -0.087512 0 0 1.559 174 171 176 173 0 0 142 10 0 1
F 143 107.175000000 107.175000000 1 0 230 -0.674528 -0.009582 0.063461 0.735455 -0.217198 -0.037580 -0.077938 0 0 1.344 175 171 174 173 0 0 143 10 0 1
F 144 107.225000000 107.225000000 1 0 230 -0.674766 -0.010679 0.063356 0.735230 -0.182513 -0.039993 -0.069040 0 0 0.784 177 172 175 173 0 0 144 10 0 1
F 145 107.275000000 107.275000000 1 0 230 -0.675180 -0.011778 0.062780 0.734882 -0.147985 -0.041591 -0.060365 0 0 1.385 173 169 177 173 0 0 145 10 0 1
F 146 107.325000000 107.325000000 1 0 225 -0.675761 -0.012929 0.061911 0.734403 -0.111331 -0.044065 -0.051947 0 0 200.356 170 169 173 176 0 0 146 10 0 0
F 147 107.375000000 107.375000000 1 0 225 -0.676217 -0.013649 0.060205 0.734112 -0.081330 -0.045338 -0.050969 0 0 0.788 170 161 170 176 0 0 147 10 0 1
F 148 107.425000000 107.425000000 1 0 225 -0.677137 -0.014853 0.058577 0.733372 -0.043186 -0.048114 -0.042719 0 0 0.779 169 165 170 176 0 0 148 10 0 1
F 149 107.475000000 107.475000000 1 0 225 -0.678182 -0.015955 0.056553 0.732541 -0.006066 -0.050221 -0.035265 0 0 0.777 169 164 169 176 0 0 149 10 0 1
F 150 107.525000000 107.525000000 1 0 225 -0.679387 -0.017062 0.054223 0.731575 0.031786 -0.052629 -0.027798 0 0 0.785 170 165 169 176 0 0 150 10 0 1
F 151 107.575000000 107.575000000 1 0 226 -0.680696 -0.018008 0.051447 0.730535 0.067576 -0.054889 -0.021265 0 0 200.095 172 168 170 182 0 0 151 10 0 0
F 152 107.625000000 107.625000000 1 0 226 -0.682221 -0.019014 0.048411 0.729294 0.104897 -0.055996 -0.016308 0 0 0.783 167 163 172 182 0 0 152 10 0 1
F 153 107.675000000 107.675000000 1 0 226 -0.683801 -0.019963 0.045110 0.727999 0.141376 -0.058049 -0.010321 0 0 0.776 165 161 167 182 0 0 153 10 0 1
F 154 107.725000000 107.725000000 1 0 226 -0.685525 -0.020873 0.041633 0.726558 0.178166 -0.060274 -0.004225 0 0 0.781 172 163 165 182 0 0 154 10 0 1
F 155 107.775000000 107.775000000 1 0 226 -0.687349 -0.021490 0.037753 0.725027 0.210698 -0.061872 0.001110 0 0 0.787 174 166 172 182 0 0 155 10 0 1
F 156 107.825000000 107.825000000 1 0 209 -0.689247 -0.022114 0.033783 0.723401 0.244438 -0.063538 0.005890 0 0 200.371 174 167 174 173 0 0 156 10 0 0
F 157 107.875000000 107.875000000 1 0 209 -0.691364 -0.022689 0.029576 0.721544 0.279443 -0.064970 0.014057 0 0 0.797 175 169 174 173 0 0 157 10 0 1
F 158 107.925000000 107.925000000 1 0 209 -0.693539 -0.023172 0.025314 0.719601 0.312962 -0.066164 0.020065 0 0 0.780 171 162 175 173 0 0 158 10 0 1
F 159 107.975000000 107.975000000 1 0 209 -0.695678 -0.023358 0.020881 0.717670 0.343523 -0.067444 0.024083 0 0 0.778 175 165 171 173 0 0 159 10 0 1
S ate_se3_max 0.029403
S ate_se3_n 121
S ate_se3_rmse 0.016789
S ate_sim3_max 0.020415
S ate_sim3_n 121
S ate_sim3_rmse 0.010990
S ate_sim3_scale 1.030792
S first_track_idx 39
S frame_dt_max 0.050000
S frame_dt_med 0.050000
S frame_dt_min 0.050000
S frame_ms_max 200.779
S frame_ms_med 0.784
S h_accel_rejected 0
S h_bias_channel_populated 0
S h_core_frame_seq 159
S h_core_imu_starved_frames 0
S h_domain_mismatch_events 0
S h_frames_run 160
S h_frames_with_zero_imu 0
S h_gyro_rejected 0
S h_image_accepted 160
S h_image_rejected 0
S h_inspection_compiled_out 0
S h_max_abs_cam_imu_delta 0.050000
S h_reject_bad_arg 0
S h_reject_non_finite_ts 0
S h_reject_non_monotonic_ts 0
S h_shadow_overflow_drops 0
S imu_dt_max 0.005000
S imu_dt_med 0.005000
S imu_ts_nonmono 0
S inl_kp_max 190
S inl_kp_med 174
S lm_rc_hist OK:160
S mapped_lm_max 182
S mapped_lm_med 158
S n_degenerate_pose 39
S n_frames 160
S n_imu 1606
S n_tracked 121
S n_unsettled 34
S pose_lag_max_ms 0.000
S pose_lag_med_ms 0.000
S pose_lag_min_ms 0.000
S pose_ts_regress 0
S pose_ts_repeat 0
S push_fail_img 0
S push_fail_imu 0
S state_INIT 38
S state_TRACK 122
S trk_kp_max 185
S trk_kp_med 169
S wall_s 8.046
